Produto,Unidade,UF,Ano,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Grupo,Subgrupo
"NÍVEL LASER, TRIMBLE-SPECTRA PRECISION - USA, HV 401, EQUIPAMENTO P/ CURVA DE NÍVEL / RECEPTOR LP 410/ DISPLAY D2/ INCLUINDO TRIPÉ E KIT TRATOR)",UN,MS,2022,"55.000,00","55.000,00","55.000,00","55.000,00","55.000,00","55.000,00","55.000,00","55.000,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"PERFURADOR DE SOLO, TATU, MF 8780",H/MAQ,SP,2022,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","7.100,00","0,00","0,00","0,00",Implemento,Mecânico
"PLAINA, 03 BICOS",UN,RS,2022,"77.000,00","77.500,00","73.000,00","72.500,00","73.000,00","73.500,00","74.000,00","75.000,00","75.000,00","75.500,00","74.500,00","76.000,00",Implemento,Mecânico
"PLAINA, 03 LÂMINAS - 5 M",UN,RS,2022,"110.000,00","111.000,00","112.000,00","110.000,00","111.000,00","112.000,00","113.000,00","115.000,00","120.000,00","120.000,00","120.000,00","120.000,00",Implemento,Mecânico
"PLAINA, 1,7 M DE LARGURA",UN,SP,2022,"0,00","0,00","8.000,00","0,00","0,00","0,00","0,00","0,00","8.000,00","0,00","0,00","0,00",Implemento,Mecânico
PLAINA AGRÍCOLA DIANTEIRA,UN,ES,2022,"0,00","0,00","35.500,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","37.000,00","37.000,00",Implemento,Mecânico
NÍVEL LASER,HA,RS,2023,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","100,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
PERFURADOR DE SOLO,UN,RS,2023,"8.000,00","0,00","0,00","0,00","0,00","0,00","0,00","7.900,00","7.900,00","0,00","0,00","0,00",Implemento,Mecânico
"PLAINA, 03 BICOS",UN,RS,2023,"76.500,00","76.500,00","76.000,00","76.000,00","75.000,00","75.000,00","71.970,00","71.870,00","69.713,95","69.713,95","69.713,95","69.713,95",Implemento,Mecânico
"PLAINA, 03 LÂMINAS - 5 M",UN,RS,2023,"118.000,00","118.000,00","120.000,00","120.000,00","120.000,00","115.000,00","113.280,00","109.881,00","106.584,00","106.584,00","106.584,00","106.584,00",Implemento,Mecânico
"PLAINA, 1,7 M DE LARGURA",UN,SP,2023,"0,00","0,00","7.400,00","0,00","0,00","0,00","0,00","0,00","5.650,00","0,00","0,00","0,00",Implemento,Mecânico
PLAINA AGRÍCOLA DIANTEIRA,UN,ES,2023,"0,00","0,00","37.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","58.000,00","0,00",Implemento,Mecânico
PLAINA AGRÍCOLA DIANTEIRA,UN,SP,2023,"0,00","0,00","27.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","14.500,00","0,00",Implemento,Mecânico
"PLAINA AGRÍCOLA DIANTEIRA, 1000 KG",UN,GO,2023,"32.000,00","32.000,00","32.000,00","32.000,00","32.000,00","32.000,00","32.000,00","32.000,00","32.000,00","32.000,00","33.000,00","33.100,00",Implemento,Mecânico
"PLAINA AGRÍCOLA DIANTEIRA, 1000 KG",UN,TO,2023,"29.300,00","29.300,00","29.300,00","27.300,00","29.300,00","32.000,00","35.000,00","35.000,00","33.000,00","33.000,00","30.000,00","30.000,00",Implemento,Mecânico
"PLAINA AGRÍCOLA DIANTEIRA, 2.000 KG",UN,DF,2023,"45.000,00","45.000,00","45.000,00","45.000,00","45.000,00","45.000,00","45.000,00","45.000,00","44.000,00","44.000,00","44.000,00","44.000,00",Implemento,Mecânico
"PLAINA AGRÍCOLA DIANTEIRA, 300 KG",UN,SP,2023,"0,00","0,00","38.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","31.180,00","31.180,00",Implemento,Mecânico
PLAINA NIVELADORA MULTILÂMINAS,UN,TO,2023,"0,00","0,00","240.000,00","0,00","0,00","0,00","70.000,00","74.000,00","71.000,00","70.000,00","70.000,00","75.000,00",Implemento,Mecânico
"PLAINA NIVELADORA MULTILÂMINAS, AGRIMEC AGRO INDUSTRIAL E MECÂNICA LTDA, HT SS1000, 03 LÂMINAS",UN,RS,2023,"0,00","0,00","50.000,00","0,00","0,00","0,00","0,00","90.000,00","70.000,00","0,00","0,00","0,00",Implemento,Mecânico
"PLAINA NIVELADORA MULTILÂMINAS, AGRIMEC AGRO INDUSTRIAL E MECÂNICA LTDA, HT SS1000, 480",UN,RS,2023,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","170.000,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA, 17 LINHAS",UN,SC,2023,"0,00","0,00","196.000,00","0,00","0,00","0,00","0,00","0,00","196.000,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 02 LINHAS, PARA MANDIOCA",UN,PR,2024,"0,00","0,00","56.750,00","0,00","0,00","0,00","0,00","0,00","50.000,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 02 LINHAS, PARA MANDIOCA",UN,SC,2024,"0,00","0,00","0,00","0,00","0,00","45.000,00","0,00","0,00","45.000,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 03 LINHAS",UN,MG,2024,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","35.000,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 03 LINHAS",UN,RS,2024,"0,00","0,00","45.000,00","0,00","0,00","0,00","0,00","0,00","47.250,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 04 LINHAS, PARA TRATOR",UN,GO,2024,"0,00","0,00","51.000,00","0,00","0,00","0,00","0,00","0,00","0,00","65.000,00","65.000,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 04 LINHAS - PLANTIO CONVENCIONAL",UN,CE,2024,"0,00","45.000,00","45.000,00","0,00","0,00","0,00","45.000,00","45.000,00","45.000,00","45.000,00","45.000,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 04 LINHAS - PLANTIO CONVENCIONAL",UN,SP,2024,"0,00","0,00","41.000,00","0,00","0,00","0,00","0,00","0,00","72.000,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 04 LINHAS - PLANTIO CONVENCIONAL",UN,MG,2024,"0,00","0,00","64.900,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 07 LINHAS - PLANTIO DIRETO",UN,RS,2024,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","194.385,19","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 07 LINHAS - PLANTIO DIRETO",UN,SP,2024,"162.000,00","0,00","161.333,33","0,00","161.333,33","0,00","152.250,00","0,00","152.000,00","0,00","152.000,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 07 LINHAS - PLANTIO DIRETO",UN,SC,2024,"0,00","0,00","165.589,58","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 07 LINHAS - PLANTIO DIRETO",UN,PR,2024,"165.000,00","165.000,00","181.000,00","0,00","161.000,00","0,00","147.667,00","0,00","161.333,50","0,00","142.500,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 08 LINHAS - PLANTIO DIRETO",UN,PR,2024,"0,00","0,00","180.000,00","0,00","0,00","0,00","0,00","0,00","198.000,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 09 LINHAS - PLANTIO DIRETO",UN,PR,2024,"210.000,00","210.000,00","237.333,33","0,00","210.000,00","0,00","190.000,00","0,00","209.666,67","230.000,00","200.000,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 09 LINHAS - PLANTIO DIRETO, SEMEATO, SSM 23",UN,RS,2024,"0,00","0,00","245.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 10 LINHAS - PLANTIO DIRETO",UN,RS,2020,"114.000,00","114.000,00","114.000,00","114.000,00","114.000,00","114.000,00","114.000,00","114.000,00","114.000,00","118.750,00","118.750,00","118.750,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 11 LINHAS - PLANTIO DIRETO",UN,RS,2020,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","145.000,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 11 LINHAS - PLANTIO DIRETO",UN,MG,2020,"200.000,00","200.000,00","200.000,00","200.000,00","200.000,00","190.000,00","190.000,00","190.000,00","190.000,00","190.000,00","190.000,00","190.000,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 12 LINHAS - PLANTIO DIRETO",UN,RS,2020,"140.000,00","140.000,00","140.000,00","140.000,00","140.000,00","140.000,00","140.000,00","140.000,00","140.000,00","140.000,00","140.000,00","140.000,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 13 LINHAS",UN,RR,2020,"285.000,00","285.000,00","285.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 15 LINHAS - PLANTIO DIRETO, DE ARRASTO",UN,DF,2020,"290.000,00","290.000,00","290.000,00","290.000,00","290.000,00","290.000,00","350.000,00","350.000,00","350.000,00","350.000,00","350.000,00","350.000,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 17 LINHAS",UN,RR,2020,"0,00","0,00","101.000,00","101.000,00","101.000,00","101.000,00","101.000,00","101.000,00","101.000,00","101.000,00","101.000,00","101.000,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 17 LINHAS",UN,RS,2020,"101.000,00","101.000,00","101.000,00","101.000,00","100.000,00","101.000,00","101.000,00","101.000,00","101.000,00","113.800,00","106.400,00","113.800,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 17 LINHAS",UN,PR,2020,"0,00","0,00","105.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 19 LINHAS - PLANTIO DIRETO, DE ARRASTO",UN,RS,2020,"0,00","0,00","84.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 20 LINHAS - PLANTIO CONVENCIONAL, SEMEATO, TDMG-320",UN,RS,2020,"110.100,00","110.100,00","110.100,00","110.100,00","110.100,00","110.100,00","110.100,00","110.100,00","110.100,00","110.100,00","110.100,00","110.100,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 26 LINHAS",UN,RS,2020,"111.055,50","111.055,50","111.055,50","111.055,50","111.055,50","111.055,50","111.055,50","111.055,50","111.055,50","111.055,50","111.055,50","111.055,50",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, BALDAN IMPLEMENTOS AGRÍCOLAS S/A, KD 132, 20 LINHAS - PLANTIO DIRETO",UN,MT,2020,"312.700,00","312.700,00","312.700,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, JOHN DEERE, B 380 T, 12 LINHAS",UN,MT,2020,"301.690,00","301.690,00","301.690,00","301.690,00","301.690,00","301.690,00","301.690,00","301.690,00","301.690,00","331.827,00","348.418,00","348.418,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, JOHN DEERE, B 380 T, 15 LINHAS - PLANTIO DIRETO",UN,MT,2020,"293.930,00","293.930,00","293.930,00","293.930,00","293.930,00","293.930,00","293.930,00","293.930,00","293.930,00","322.850,00","338.992,50","338.992,50",Implemento,Mecânico
"PLAINA AGRÍCOLA DIANTEIRA, 1000 KG",UN,TO,2021,"25.631,00","25.632,00","25.633,00","25.634,00","25.635,00","25.639,00","24.000,00","24.150,00","24.150,00","24.300,00","24.500,00","24.550,00",Implemento,Mecânico
"PLAINA AGRÍCOLA DIANTEIRA, 1000 KG",UN,GO,2021,"31.000,00","31.000,00","31.000,00","31.000,00","31.000,00","31.000,00","28.000,00","28.000,00","28.000,00","28.000,00","29.000,00","29.000,00",Implemento,Mecânico
"PLAINA AGRÍCOLA DIANTEIRA, 2.000 KG",UN,DF,2021,"30.000,00","30.000,00","30.000,00","30.000,00","30.000,00","30.000,00","28.900,00","28.900,00","28.900,00","28.900,00","29.000,00","30.000,00",Implemento,Mecânico
PLAINA NIVELADORA MULTILÂMINAS,UN,MS,2021,"74.000,00","74.000,00","74.000,00","74.000,00","75.000,00","75.000,00","75.000,00","75.000,00","75.000,00","80.000,00","80.000,00","83.500,00",Implemento,Mecânico
"PLAINA NIVELADORA MULTILÂMINAS, AGRIMEC AGRO INDUSTRIAL E MECÂNICA LTDA, HT SS1000, 03 LÂMINAS",UN,RS,2021,"0,00","0,00","42.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"PLAINA NIVELADORA MULTILÂMINAS, AGRIMEC AGRO INDUSTRIAL E MECÂNICA LTDA, HT SS1000, 480",UN,RR,2021,"65.000,00","65.000,00","65.000,00","65.000,00","65.000,00","0,00","0,00","65.000,00","65.000,00","65.000,00","65.000,00","65.000,00",Implemento,Mecânico
"PLANTADEIRA, 17 LINHAS",UN,RS,2021,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","217.567,00","0,00",Implemento,Mecânico
"PLANTADEIRA, 17 LINHAS",UN,SC,2021,"0,00","0,00","100.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 02 LINHAS, PARA MANDIOCA",UN,PR,2021,"0,00","0,00","31.000,00","0,00","0,00","0,00","0,00","0,00","39.000,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 04 LINHAS, PARA TRATOR",UN,GO,2021,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","22.000,00","22.000,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 04 LINHAS - PLANTIO CONVENCIONAL",UN,MG,2021,"0,00","0,00","26.400,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 04 LINHAS - PLANTIO CONVENCIONAL",UN,SP,2021,"0,00","0,00","38.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 05 LINHAS - PLANTIO DIRETO",UN,SC,2021,"0,00","0,00","52.500,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 06 LINHAS, PARA TRATOR",UN,AL,2021,"0,00","0,00","0,00","61.100,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 07 LINHAS - PLANTIO DIRETO",UN,SP,2021,"100.000,00","100.000,00","97.000,00","97.000,00","97.000,00","135.450,00","135.450,00","135.450,00","135.450,00","86.450,00","86.450,00","86.450,00",Implemento,Mecânico
PLAINA AGRÍCOLA DIANTEIRA,UN,SP,2022,"0,00","0,00","27.509,02","0,00","0,00","0,00","0,00","0,00","0,00","0,00","27.000,00","0,00",Implemento,Mecânico
"PLAINA AGRÍCOLA DIANTEIRA, 1000 KG",UN,GO,2022,"30.000,00","30.000,00","32.000,00","32.000,00","32.000,00","32.000,00","32.000,00","32.000,00","32.000,00","32.000,00","32.000,00","32.000,00",Implemento,Mecânico
"PLAINA AGRÍCOLA DIANTEIRA, 1000 KG",UN,TO,2022,"24.560,00","26.000,00","25.000,00","27.300,00","27.300,00","27.300,00","29.300,00","29.300,00","27.300,00","27.300,00","27.300,00","29.300,00",Implemento,Mecânico
"PLAINA AGRÍCOLA DIANTEIRA, 2.000 KG",UN,DF,2022,"30.000,00","30.000,00","30.000,00","30.000,00","30.000,00","30.000,00","30.000,00","30.000,00","45.000,00","45.000,00","45.000,00","45.000,00",Implemento,Mecânico
PLAINA NIVELADORA MULTILÂMINAS,UN,TO,2022,"0,00","0,00","0,00","0,00","240.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
PLAINA NIVELADORA MULTILÂMINAS,UN,MS,2022,"85.000,00","85.000,00","90.000,00","90.000,00","90.000,00","90.000,00","90.000,00","90.000,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"PLAINA NIVELADORA MULTILÂMINAS, AGRIMEC AGRO INDUSTRIAL E MECÂNICA LTDA, HT SS1000, 03 LÂMINAS",UN,RS,2022,"0,00","0,00","50.000,00","0,00","0,00","0,00","0,00","0,00","50.000,00","0,00","0,00","0,00",Implemento,Mecânico
"PLAINA NIVELADORA MULTILÂMINAS, AGRIMEC AGRO INDUSTRIAL E MECÂNICA LTDA, HT SS1000, 480",UN,RR,2022,"65.000,00","65.000,00","65.000,00","65.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA, 17 LINHAS",UN,RS,2022,"0,00","217.600,00","217.600,00","217.600,00","217.600,00","217.600,00","220.000,00","220.000,00","230.000,00","230.000,00","230.000,00","240.000,00",Implemento,Mecânico
"PLANTADEIRA, 17 LINHAS",UN,SC,2022,"0,00","0,00","127.512,00","0,00","0,00","0,00","0,00","0,00","215.540,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 02 LINHAS, PARA MANDIOCA",UN,PR,2022,"0,00","0,00","47.350,00","0,00","0,00","0,00","0,00","0,00","48.250,00","49.700,00","49.700,00","49.700,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 03 LINHAS",UN,MG,2022,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","35.000,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 03 LINHAS",UN,RS,2022,"0,00","0,00","19.000,00","0,00","0,00","0,00","0,00","0,00","35.000,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 04 LINHAS, PARA TRATOR",UN,GO,2022,"0,00","0,00","35.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","31.000,00","88.000,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 04 LINHAS - PLANTIO CONVENCIONAL",UN,SP,2022,"0,00","0,00","25.000,00","0,00","0,00","0,00","0,00","0,00","149.000,00","149.000,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA, 17 LINHAS",UN,RS,2023,"242.000,00","242.000,00","240.000,00","242.000,00","242.000,00","242.000,00","235.000,00","235.000,00","235.000,00","235.000,00","235.000,00","235.000,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 02 LINHAS, PARA MANDIOCA",UN,PR,2023,"0,00","0,00","55.350,00","0,00","0,00","0,00","0,00","0,00","65.000,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 03 LINHAS",UN,RS,2023,"0,00","0,00","36.000,00","0,00","0,00","0,00","0,00","0,00","45.000,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 03 LINHAS",UN,MG,2023,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","35.000,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 04 LINHAS, PARA TRATOR",UN,GO,2023,"0,00","0,00","88.000,00","88.000,00","0,00","0,00","0,00","0,00","0,00","0,00","51.000,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 04 LINHAS - PLANTIO CONVENCIONAL",UN,CE,2023,"0,00","0,00","44.000,00","0,00","0,00","44.000,00","44.000,00","44.000,00","44.000,00","44.000,00","44.000,00","44.000,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 04 LINHAS - PLANTIO CONVENCIONAL",UN,MG,2023,"0,00","0,00","82.000,00","0,00","0,00","0,00","0,00","0,00","65.000,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 04 LINHAS - PLANTIO CONVENCIONAL",UN,SP,2023,"0,00","0,00","149.000,00","0,00","0,00","0,00","0,00","0,00","98.350,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 05 LINHAS - PLANTIO DIRETO",UN,SC,2023,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","105.172,38","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 07 LINHAS - PLANTIO DIRETO",UN,SC,2023,"0,00","0,00","177.765,00","0,00","0,00","0,00","0,00","0,00","177.800,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 07 LINHAS - PLANTIO DIRETO",UN,SP,2023,"140.000,00","140.000,00","140.000,00","140.000,00","140.000,00","149.333,33","149.333,33","149.333,33","154.000,00","154.000,00","162.000,00","162.000,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 07 LINHAS - PLANTIO DIRETO",UN,RS,2023,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","195.000,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 07 LINHAS - PLANTIO DIRETO",UN,PR,2023,"214.083,00","214.083,00","212.041,50","210.000,00","210.000,00","170.000,00","170.000,00","170.000,00","170.000,00","160.000,00","165.000,00","172.500,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 09 LINHAS - PLANTIO DIRETO",UN,SP,2023,"0,00","0,00","280.000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 09 LINHAS - PLANTIO DIRETO",UN,PR,2023,"235.000,00","235.000,00","260.500,00","256.000,00","256.000,00","240.000,00","275.000,00","250.000,00","244.162,50","250.000,00","246.250,00","226.250,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 09 LINHAS - PLANTIO DIRETO, SEMEATO, SSM 23",UN,PR,2024,"450.000,00","450.000,00","450.000,00","0,00","450.000,00","0,00","450.000,00","0,00","450.000,00","0,00","400.000,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 10 LINHAS - PLANTIO DIRETO",UN,RS,2024,"275.000,00","264.000,00","249.480,00","0,00","249.480,00","0,00","260.000,00","0,00","270.000,00","0,00","270.000,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 11 LINHAS - PLANTIO DIRETO",UN,MG,2024,"400.000,00","0,00","400.000,00","0,00","400.000,00","0,00","400.000,00","0,00","380.000,00","0,00","380.000,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 11 LINHAS - PLANTIO DIRETO",UN,RS,2024,"217.000,00","217.000,00","217.000,00","0,00","217.000,00","0,00","227.850,00","0,00","239.242,00","0,00","239.242,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 12 LINHAS - PLANTIO DIRETO",UN,RS,2024,"307.500,00","385.000,00","363.825,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 15 LINHAS - PLANTIO DIRETO, DE ARRASTO",UN,GO,2024,"0,00","574.560,00","632.000,00","0,00","720.000,00","0,00","600.000,00","0,00","675.000,00","0,00","675.000,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 15 LINHAS - PLANTIO DIRETO, DE ARRASTO",UN,DF,2024,"510.000,00","0,00","510.000,00","0,00","510.000,00","0,00","500.000,00","0,00","540.000,00","0,00","550.000,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 17 LINHAS",UN,PR,2024,"0,00","0,00","202.750,00","0,00","0,00","0,00","0,00","0,00","205.000,00","205.000,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 17 LINHAS",UN,RS,2024,"245.000,00","230.000,00","217.350,00","0,00","217.350,00","0,00","235.000,00","0,00","226.612,50","0,00","245.000,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 19 LINHAS - PLANTIO DIRETO, DE ARRASTO",UN,RS,2024,"0,00","0,00","241.039,88","0,00","0,00","0,00","0,00","0,00","0,00","260.519,94","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 20 LINHAS - PLANTIO CONVENCIONAL, SEMEATO, TDMG-320",UN,RS,2024,"167.131,00","167.131,00","167.131,00","0,00","167.131,00","0,00","175.500,00","0,00","189.540,00","0,00","189.540,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, 26 LINHAS",UN,RS,2024,"285.665,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, JOHN DEERE, B 380 T, 12 LINHAS",UN,MT,2024,"827.057,00","847.533,00","847.533,00","0,00","847.533,00","0,00","847.533,00","0,00","847.533,00","0,00","847.533,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, JOHN DEERE, B 380 T, 20 LINHAS - PLANTIO DIRETO",UN,MT,2024,"1.090.612,25","1.111.638,50","1.111.638,50","0,00","1.111.638,50","0,00","1.111.638,50","0,00","1.111.638,50","0,00","1.106.828,50","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, JOHN DEERE, B 380 T, 30 LINHAS",UN,MS,2024,"2.200.000,00","2.200.000,00","2.000.000,00","0,00","2.000.000,00","0,00","2.000.000,00","0,00","2.000.000,00","0,00","2.000.000,00","0,00",Implemento,Mecânico
"PLANTADEIRA E ADUBADEIRA, JOHN DEERE, B 380 T, 20 LINHAS - PLANTIO DIRETO",UN,BA,2020,"400.000,00","400.000,00","400.000,00","0,00","400.000,00","400.000,00","400.000,00","400.000,00","400.000,00","400.000,00","460.000,00","460.000,00",Implemento,Mecânico
